;Booking_ID;number of adults;number of children;number of weekend nights;number of week nights;type of meal;car parking space;room type;lead time;market segment type;repeated;P-C;P-not-C;average price;special requests;booking status;date;day;month;year
11555;INN11556;2;0;1;0;Meal Plan 1;0;Room_Type 1;0;Online;0;0;0;135.0;0;0;2017-10-18;18;10;2017
11556;INN11557;2;0;0;1;Meal Plan 1;0;Room_Type 4;11;Online;0;0;0;155.0;1;0;2018-08-25;25;8;2018
11557;INN11558;1;0;0;1;Meal Plan 1;0;Room_Type 1;32;Online;0;0;0;124.0;1;1;2018-11-04;4;11;2018
11558;INN11559;2;0;0;2;Not Selected;0;Room_Type 1;172;Online;0;0;0;94.95;0;1;2018-06-02;2;6;2018
11559;INN11560;3;0;0;3;Meal Plan 1;0;Room_Type 4;119;Online;0;0;0;137.7;0;0;2018-07-26;26;7;2018
11560;INN11561;1;0;0;1;Meal Plan 1;0;Room_Type 4;51;Online;0;0;0;119.7;0;1;2018-04-27;27;4;2018
11561;INN11562;3;0;0;3;Meal Plan 1;0;Room_Type 4;120;Online;0;0;0;140.7;0;0;2018-07-28;28;7;2018
11562;INN11563;1;0;0;3;Meal Plan 1;0;Room_Type 1;10;Offline;0;0;0;113.6;0;0;2017-09-15;15;9;2017
11563;INN11564;2;0;0;3;Meal Plan 1;0;Room_Type 1;44;Offline;0;0;0;75.0;0;0;2018-02-17;17;2;2018
11564;INN11565;2;1;1;0;Meal Plan 1;0;Room_Type 1;8;Online;0;0;0;171.0;1;0;2018-08-08;8;8;2018
11565;INN11566;2;0;0;4;Not Selected;0;Room_Type 1;110;Online;0;0;0;86.9;1;0;2018-09-14;14;9;2018
11566;INN11567;3;0;3;5;Meal Plan 1;0;Room_Type 4;77;Online;0;0;0;149.4;2;0;2018-07-03;3;7;2018
11567;INN11568;1;0;0;2;Meal Plan 1;0;Room_Type 4;65;Online;0;0;0;139.5;0;0;2018-07-12;12;7;2018
11568;INN11569;1;0;0;2;Meal Plan 1;0;Room_Type 1;5;Corporate;0;0;0;100.0;0;0;2018-05-24;24;5;2018
11569;INN11570;2;2;0;3;Meal Plan 1;1;Room_Type 6;147;Online;0;0;0;174.0;1;0;2018-03-24;24;3;2018
11570;INN11571;1;0;0;1;Meal Plan 1;0;Room_Type 1;14;Offline;0;0;0;100.0;0;0;2017-10-15;15;10;2017
11571;INN11572;0;2;0;4;Meal Plan 1;0;Room_Type 2;53;Online;0;0;0;77.86;2;0;2018-11-29;29;11;2018
11572;INN11573;1;0;1;0;Not Selected;0;Room_Type 1;65;Online;0;0;0;79.2;0;0;2018-11-20;20;11;2018
11573;INN11574;1;0;2;3;Meal Plan 1;0;Room_Type 1;4;Offline;0;0;0;95.0;0;0;2018-10-23;23;10;2018
11574;INN11575;1;0;2;5;Meal Plan 1;0;Room_Type 1;14;Aviation;0;0;0;95.0;0;0;2018-05-12;12;5;2018
11575;INN11576;2;0;1;4;Meal Plan 1;0;Room_Type 1;11;Offline;0;0;0;85.0;0;0;2018-07-25;25;7;2018
11576;INN11577;2;0;2;1;Not Selected;0;Room_Type 1;21;Online;0;0;0;129.0;1;1;2018-09-18;18;9;2018
11577;INN11578;1;0;1;1;Not Selected;0;Room_Type 1;13;Online;0;0;0;79.2;0;0;2018-12-19;19;12;2018
11578;INN11579;3;0;1;2;Meal Plan 1;0;Room_Type 4;35;Online;0;0;0;153.3;0;1;2018-05-27;27;5;2018
11579;INN11580;2;1;1;2;Meal Plan 1;0;Room_Type 1;52;Online;0;0;0;132.9;0;1;2018-07-08;8;7;2018
11580;INN11581;2;0;2;5;Meal Plan 1;0;Room_Type 1;37;Online;0;0;0;96.1;1;0;2018-12-14;14;12;2018
11581;INN11582;2;0;2;3;Meal Plan 1;0;Room_Type 1;19;Online;0;0;0;93.0;2;0;2018-02-19;19;2;2018
11582;INN11583;1;0;2;4;Meal Plan 1;0;Room_Type 1;69;Offline;0;0;0;120.0;0;1;2018-06-12;12;6;2018
11583;INN11584;2;0;1;0;Meal Plan 1;0;Room_Type 1;156;Online;0;0;0;96.3;0;1;2018-06-26;26;6;2018
11584;INN11585;2;0;2;1;Meal Plan 1;0;Room_Type 1;102;Online;0;0;0;63.86;1;0;2018-04-02;2;4;2018
11585;INN11586;1;0;5;10;Meal Plan 1;0;Room_Type 1;11;Aviation;0;0;0;95.0;0;1;2018-05-09;9;5;2018
11586;INN11587;2;0;1;3;Not Selected;0;Room_Type 1;39;Online;0;0;0;74.8;2;0;2018-11-17;17;11;2018
11587;INN11588;2;0;0;4;Meal Plan 1;0;Room_Type 4;94;Online;0;0;0;132.3;2;0;2018-10-19;19;10;2018
11588;INN11589;2;0;0;1;Meal Plan 1;0;Room_Type 2;217;Online;0;0;0;76.5;3;0;2017-08-07;7;8;2017
11589;INN11590;2;0;1;1;Not Selected;0;Room_Type 1;78;Online;0;0;0;125.1;0;1;2018-09-10;10;9;2018
11590;INN11591;2;0;2;1;Meal Plan 1;0;Room_Type 1;0;Online;0;0;0;106.2;0;0;2018-04-30;30;4;2018
11591;INN11592;2;0;0;2;Meal Plan 1;0;Room_Type 1;141;Online;0;0;0;90.0;0;0;2018-11-25;25;11;2018
11592;INN11593;2;0;1;3;Meal Plan 1;0;Room_Type 4;68;Online;0;0;0;112.2;0;1;2018-04-14;14;4;2018
11593;INN11594;2;2;1;0;Meal Plan 1;0;Room_Type 6;8;Online;0;0;0;181.0;1;0;2018-04-11;11;4;2018
11594;INN11595;2;0;1;5;Not Selected;0;Room_Type 1;76;Online;0;0;0;76.5;1;0;2018-03-21;21;3;2018
11595;INN11596;2;0;0;2;Not Selected;0;Room_Type 1;88;Online;0;0;0;76.5;0;1;2018-04-07;7;4;2018
11596;INN11597;1;0;0;3;Meal Plan 1;0;Room_Type 1;166;Offline;0;0;0;110.0;0;1;2018-11-01;1;11;2018
11597;INN11598;2;0;2;2;Meal Plan 1;0;Room_Type 1;359;Online;0;0;0;105.0;1;1;2018-09-16;16;9;2018
11598;INN11599;2;0;0;1;Not Selected;0;Room_Type 1;28;Online;0;0;0;110.0;0;0;2018-09-01;1;9;2018
11599;INN11600;2;0;2;1;Meal Plan 1;0;Room_Type 4;72;Offline;0;0;0;60.0;0;0;2017-12-05;5;12;2017
11600;INN11601;3;0;1;2;Meal Plan 1;1;Room_Type 4;4;Online;0;0;0;139.0;1;0;2018-02-12;12;2;2018
11601;INN11602;2;0;0;4;Meal Plan 2;0;Room_Type 1;100;Offline;0;0;0;140.0;1;0;2018-09-28;28;9;2018
11602;INN11603;1;0;2;1;Meal Plan 1;0;Room_Type 1;23;Aviation;0;0;0;95.0;0;1;2018-10-15;15;10;2018
11603;INN11604;2;0;1;2;Meal Plan 1;0;Room_Type 1;198;Offline;0;0;0;90.0;0;1;2018-09-09;9;9;2018
11604;INN11605;2;0;2;1;Meal Plan 1;0;Room_Type 4;283;Online;0;0;0;111.3;1;1;2018-10-23;23;10;2018
11605;INN11606;0;2;2;5;Meal Plan 1;0;Room_Type 2;255;Online;0;0;0;72.0;0;1;2018-11-12;12;11;2018
11606;INN11607;2;0;0;3;Meal Plan 1;0;Room_Type 1;279;Offline;0;0;0;110.0;0;1;2018-10-12;12;10;2018
11607;INN11608;1;0;0;2;Meal Plan 1;0;Room_Type 1;20;Corporate;0;0;0;79.0;0;1;2018-03-31;31;3;2018
11608;INN11609;2;0;1;4;Meal Plan 1;0;Room_Type 4;29;Online;0;0;0;161.0;2;0;2018-10-05;5;10;2018
11609;INN11610;2;0;2;5;Meal Plan 1;0;Room_Type 1;170;Offline;0;0;0;72.25;0;0;2018-08-10;10;8;2018
11610;INN11611;2;0;0;4;Meal Plan 1;1;Room_Type 1;54;Online;0;0;0;97.4;1;0;2018-11-23;23;11;2018
11611;INN11612;2;0;2;3;Meal Plan 1;0;Room_Type 1;41;Online;0;0;0;79.43;0;0;2018-02-05;5;2;2018
11612;INN11613;2;0;1;2;Meal Plan 1;0;Room_Type 1;86;Offline;0;0;0;32.5;1;0;2018-05-20;20;5;2018
11613;INN11614;2;0;0;1;Not Selected;0;Room_Type 1;98;Online;0;0;0;116.1;0;1;2018-05-07;7;5;2018
11614;INN11615;2;0;1;3;Meal Plan 1;0;Room_Type 1;109;Online;0;0;0;114.25;0;1;2018-12-26;26;12;2018
11615;INN11616;2;0;2;5;Meal Plan 1;0;Room_Type 1;60;Offline;0;0;0;85.5;0;0;2018-06-10;10;6;2018
11616;INN11617;2;0;0;3;Meal Plan 1;0;Room_Type 1;12;Corporate;0;0;0;65.0;0;0;2017-08-05;5;8;2017
11617;INN11618;2;0;2;4;Meal Plan 1;0;Room_Type 1;59;Online;0;0;0;89.25;2;0;2017-10-15;15;10;2017
11618;INN11619;1;0;0;1;Meal Plan 1;0;Room_Type 1;0;Corporate;0;0;0;89.0;0;0;2017-11-05;5;11;2017
11619;INN11620;2;0;2;1;Meal Plan 1;0;Room_Type 1;224;Online;0;0;0;96.3;1;1;2018-10-29;29;10;2018
11620;INN11621;1;0;1;0;Meal Plan 1;0;Room_Type 1;0;Corporate;0;0;0;65.0;0;0;2017-11-09;9;11;2017
11621;INN11622;2;1;0;3;Meal Plan 1;0;Room_Type 1;172;Online;0;0;0;108.9;0;1;2018-10-04;4;10;2018
11622;INN11623;2;0;1;2;Meal Plan 1;0;Room_Type 1;89;Online;0;0;0;72.25;2;0;2017-11-23;23;11;2017
11623;INN11624;2;0;0;3;Not Selected;0;Room_Type 1;23;Online;0;0;0;82.33;0;0;2018-03-10;10;3;2018
11624;INN11625;2;0;1;3;Not Selected;0;Room_Type 1;91;Online;0;0;0;67.95;0;0;2018-03-21;21;3;2018
11625;INN11626;2;2;2;2;Meal Plan 1;0;Room_Type 6;30;Online;0;0;0;195.53;0;1;2018-09-24;24;9;2018
11626;INN11627;1;0;1;0;Meal Plan 1;0;Room_Type 1;39;Online;0;0;0;129.7;0;1;2018-09-25;25;9;2018
11627;INN11628;3;0;2;4;Meal Plan 1;0;Room_Type 4;52;Online;0;0;0;130.9;1;0;2018-12-17;17;12;2018
11628;INN11629;2;0;0;2;Meal Plan 1;0;Room_Type 1;131;Online;0;0;0;129.6;0;1;2018-09-09;9;9;2018
11629;INN11630;1;0;1;1;Meal Plan 1;0;Room_Type 1;1;Online;0;0;0;124.0;1;0;2018-08-01;1;8;2018
11630;INN11631;2;0;0;2;Not Selected;1;Room_Type 1;9;Online;0;0;0;149.0;1;0;2018-10-06;6;10;2018
11631;INN11632;2;2;2;1;Meal Plan 1;0;Room_Type 6;70;Online;0;0;0;174.3;2;0;2018-04-16;16;4;2018
11632;INN11633;1;0;2;0;Meal Plan 1;0;Room_Type 1;124;Online;0;0;0;90.9;1;0;2018-07-03;3;7;2018
11633;INN11634;3;0;1;4;Meal Plan 1;0;Room_Type 5;192;Offline;0;0;0;117.3;1;1;2018-07-25;25;7;2018
11634;INN11635;2;0;0;1;Not Selected;0;Room_Type 1;39;Online;0;0;0;81.0;1;0;2018-02-26;26;2;2018
11635;INN11636;2;0;1;2;Meal Plan 1;0;Room_Type 1;105;Offline;0;0;0;58.0;0;0;2018-03-18;18;3;2018
11636;INN11637;2;0;0;2;Meal Plan 1;0;Room_Type 1;5;Corporate;0;0;0;110.0;0;1;2018-05-24;24;5;2018
11637;INN11638;2;0;0;3;Meal Plan 1;0;Room_Type 1;48;Online;0;0;0;105.9;1;0;2017-10-01;1;10;2017
11638;INN11639;1;0;0;1;Meal Plan 1;0;Room_Type 1;19;Online;0;0;0;135.0;0;0;2018-05-07;7;5;2018
11639;INN11640;1;0;2;4;Meal Plan 1;0;Room_Type 1;245;Offline;0;0;0;110.0;0;1;2018-07-06;6;7;2018
11640;INN11641;3;0;0;3;Meal Plan 1;0;Room_Type 1;54;Online;0;0;0;130.05;0;0;2018-04-20;20;4;2018
11641;INN11642;2;0;2;3;Meal Plan 1;0;Room_Type 1;268;Offline;0;0;0;78.0;0;0;2018-04-08;8;4;2018
11642;INN11643;2;0;0;2;Not Selected;0;Room_Type 2;78;Online;0;0;0;85.5;0;1;2018-04-08;8;4;2018
11643;INN11644;2;0;0;3;Meal Plan 2;0;Room_Type 1;150;Offline;0;0;0;90.0;1;0;2018-06-16;16;6;2018
11644;INN11645;2;0;0;2;Not Selected;0;Room_Type 1;75;Online;0;0;0;67.5;0;0;2018-03-15;15;3;2018
11645;INN11646;2;0;0;2;Meal Plan 1;0;Room_Type 1;0;Online;0;0;0;106.0;2;0;2017-08-25;25;8;2017
11646;INN11647;2;0;0;3;Meal Plan 1;0;Room_Type 1;314;Offline;0;0;0;75.0;0;1;2018-10-12;12;10;2018
11647;INN11648;1;0;1;2;Meal Plan 1;0;Room_Type 1;3;Corporate;1;2;18;66.0;0;0;2018-02-01;1;2;2018
11648;INN11649;2;0;0;1;Meal Plan 1;0;Room_Type 6;17;Online;0;0;0;208.0;0;0;2018-12-31;31;12;2018
11649;INN11650;0;2;0;4;Meal Plan 1;0;Room_Type 2;30;Online;0;0;0;77.86;1;1;2018-11-23;23;11;2018
11650;INN11651;2;0;2;2;Meal Plan 1;0;Room_Type 1;7;Online;0;0;0;126.0;1;0;2017-09-19;19;9;2017
11651;INN11652;3;0;2;5;Meal Plan 1;0;Room_Type 1;203;Online;0;0;0;122.76;1;1;2018-08-13;13;8;2018
11652;INN11653;1;0;0;2;Meal Plan 1;0;Room_Type 1;4;Corporate;1;0;4;88.0;3;0;2018-11-02;2;11;2018
11653;INN11654;1;0;0;1;Meal Plan 1;0;Room_Type 1;9;Corporate;0;0;0;79.0;1;0;2018-03-17;17;3;2018
11654;INN11655;2;0;0;2;Meal Plan 1;0;Room_Type 4;30;Online;0;0;0;116.3;1;0;2018-03-04;4;3;2018
11655;INN11656;2;0;0;4;Not Selected;0;Room_Type 1;0;Online;0;0;0;67.95;0;0;2017-12-02;2;12;2017
11656;INN11657;2;0;1;2;Meal Plan 1;1;Room_Type 1;11;Online;0;0;0;96.0;2;0;2017-12-11;11;12;2017
11657;INN11658;3;0;2;2;Meal Plan 1;0;Room_Type 4;158;Offline;0;0;0;93.0;1;0;2018-02-27;27;2;2018
11658;INN11659;2;0;1;1;Meal Plan 1;0;Room_Type 1;4;Online;0;0;0;141.0;0;1;2018-07-23;23;7;2018
11659;INN11660;2;0;0;3;Meal Plan 1;0;Room_Type 1;176;Offline;0;0;0;125.1;0;1;2018-09-08;8;9;2018
11660;INN11661;1;0;0;1;Meal Plan 1;0;Room_Type 1;22;Corporate;0;0;0;65.0;0;0;2017-12-18;18;12;2017
11661;INN11662;2;0;0;5;Meal Plan 1;0;Room_Type 1;25;Offline;0;0;0;68.0;0;0;2018-11-15;15;11;2018
11662;INN11663;2;0;1;1;Meal Plan 1;0;Room_Type 1;31;Online;0;0;0;135.9;1;0;2018-07-09;9;7;2018
11663;INN11664;2;0;1;2;Meal Plan 1;0;Room_Type 1;135;Offline;0;0;0;90.0;0;0;2017-09-14;14;9;2017
11664;INN11665;2;0;1;4;Not Selected;0;Room_Type 1;27;Online;0;0;0;131.44;1;0;2018-06-29;29;6;2018
11665;INN11666;2;0;0;3;Meal Plan 1;0;Room_Type 1;12;Corporate;0;0;0;65.0;0;0;2017-08-05;5;8;2017
11666;INN11667;1;0;0;2;Meal Plan 1;0;Room_Type 1;188;Offline;0;0;0;130.0;0;1;2018-06-15;15;6;2018
11667;INN11668;2;0;0;2;Meal Plan 2;0;Room_Type 1;39;Offline;0;0;0;109.0;0;0;2017-08-14;14;8;2017
11668;INN11669;2;0;0;4;Meal Plan 1;0;Room_Type 1;58;Offline;0;0;0;75.0;0;0;2018-11-23;23;11;2018
11669;INN11670;2;0;2;5;Meal Plan 1;0;Room_Type 4;76;Offline;0;0;0;90.95;0;0;2018-10-16;16;10;2018
11670;INN11671;2;0;0;4;Meal Plan 1;0;Room_Type 1;323;Offline;0;0;0;70.0;0;1;2018-05-17;17;5;2018
11671;INN11672;2;0;2;1;Meal Plan 1;0;Room_Type 1;92;Offline;0;0;0;100.0;0;1;2018-03-26;26;3;2018
11672;INN11673;1;0;2;4;Meal Plan 1;0;Room_Type 1;245;Offline;0;0;0;110.0;0;1;2018-07-06;6;7;2018
11673;INN11674;1;0;0;3;Meal Plan 1;0;Room_Type 4;9;Online;0;0;0;166.0;1;0;2018-07-13;13;7;2018
11674;INN11675;1;0;2;1;Meal Plan 1;0;Room_Type 1;125;Online;0;0;0;108.9;0;1;2018-08-07;7;8;2018
11675;INN11676;1;0;0;1;Meal Plan 1;0;Room_Type 1;7;Corporate;0;0;0;95.0;0;0;2018-10-18;18;10;2018
11676;INN11677;2;1;2;5;Meal Plan 1;0;Room_Type 4;181;Online;0;0;0;129.7;2;1;2018-08-04;4;8;2018
11677;INN11678;2;0;0;2;Meal Plan 2;0;Room_Type 1;39;Offline;0;0;0;109.0;0;0;2017-08-14;14;8;2017
11678;INN11679;2;0;0;5;Meal Plan 1;0;Room_Type 4;57;Online;0;0;0;115.6;1;0;2018-04-12;12;4;2018
11679;INN11680;3;0;2;2;Meal Plan 1;0;Room_Type 4;12;Online;0;0;0;132.39;1;0;2018-12-10;10;12;2018
11680;INN11681;2;0;0;2;Meal Plan 1;0;Room_Type 4;14;Online;0;0;0;170.0;2;0;2018-10-07;7;10;2018
11681;INN11682;2;0;2;3;Meal Plan 2;0;Room_Type 1;35;Online;0;0;0;118.1;2;0;2018-03-03;3;3;2018
11682;INN11683;2;0;4;8;Meal Plan 1;0;Room_Type 1;186;Online;0;0;0;108.45;0;1;2018-08-07;7;8;2018
11683;INN11684;0;2;0;1;Meal Plan 1;0;Room_Type 2;65;Online;0;0;0;127.38;1;0;2018-08-04;4;8;2018
11684;INN11685;2;0;1;2;Not Selected;0;Room_Type 1;68;Online;0;0;0;85.5;0;1;2018-04-04;4;4;2018
11685;INN11686;1;0;1;0;Meal Plan 1;0;Room_Type 1;7;Corporate;1;0;2;84.0;1;0;2018-07-25;25;7;2018
11686;INN11687;1;1;2;5;Meal Plan 1;0;Room_Type 4;78;Online;0;0;0;69.2;1;0;2018-03-20;20;3;2018
11687;INN11688;1;0;2;2;Meal Plan 1;0;Room_Type 1;77;Online;0;0;0;72.25;0;0;2018-04-02;2;4;2018
11688;INN11689;3;0;0;2;Meal Plan 1;0;Room_Type 4;64;Online;0;0;0;168.3;1;0;2018-09-16;16;9;2018
11689;INN11690;2;0;1;1;Meal Plan 2;0;Room_Type 1;301;Offline;0;0;0;115.0;1;1;2018-07-30;30;7;2018
11690;INN11691;2;0;2;1;Meal Plan 1;0;Room_Type 1;252;Online;0;0;0;106.3;0;1;2018-10-15;15;10;2018
11691;INN11692;3;0;0;3;Meal Plan 1;0;Room_Type 4;65;Online;0;0;0;146.7;0;1;2018-07-26;26;7;2018
11692;INN11693;2;2;0;1;Meal Plan 1;0;Room_Type 6;14;Online;0;0;0;231.0;2;0;2018-07-21;21;7;2018
11693;INN11694;2;0;1;3;Meal Plan 1;0;Room_Type 1;152;Offline;0;0;0;56.52;0;0;2017-10-29;29;10;2017
11694;INN11695;1;0;0;2;Meal Plan 1;0;Room_Type 1;164;Offline;0;0;0;100.0;0;1;2017-10-02;2;10;2017
11695;INN11696;2;0;0;2;Meal Plan 2;0;Room_Type 1;257;Offline;0;0;0;101.5;0;1;2017-07-01;1;7;2017
11696;INN11697;2;0;0;1;Not Selected;0;Room_Type 1;8;Online;0;0;0;119.0;1;0;2018-09-02;2;9;2018
11697;INN11698;2;0;0;2;Meal Plan 2;0;Room_Type 1;102;Offline;0;0;0;109.0;0;0;2017-10-16;16;10;2017
11698;INN11699;1;0;1;1;Meal Plan 1;0;Room_Type 1;24;Online;0;0;0;89.25;0;0;2018-06-13;13;6;2018
11699;INN11700;3;0;1;3;Meal Plan 1;0;Room_Type 4;112;Online;0;0;0;115.52;1;0;2018-05-05;5;5;2018
11700;INN11701;3;0;2;2;Meal Plan 1;0;Room_Type 4;148;Online;0;0;0;130.05;3;0;2018-07-15;15;7;2018
11701;INN11702;2;0;2;3;Meal Plan 1;0;Room_Type 1;108;Online;0;0;0;85.85;0;1;2018-04-15;15;4;2018
11702;INN11703;2;0;0;2;Not Selected;0;Room_Type 1;12;Online;0;0;0;87.78;2;0;2018-07-19;19;7;2018
11703;INN11704;2;0;1;2;Not Selected;0;Room_Type 1;27;Online;0;0;0;115.0;1;0;2017-09-18;18;9;2017
11704;INN11705;2;0;2;5;Meal Plan 1;0;Room_Type 4;132;Offline;0;0;0;96.56;1;0;2018-08-10;10;8;2018
11705;INN11706;2;0;0;2;Meal Plan 1;0;Room_Type 1;35;Offline;0;0;0;89.28;3;0;2017-10-16;16;10;2017
11706;INN11707;2;0;0;4;Meal Plan 1;0;Room_Type 1;175;Online;0;0;0;99.45;1;0;2018-08-02;2;8;2018
11707;INN11708;2;0;0;2;Meal Plan 1;0;Room_Type 4;8;Online;0;0;0;156.0;0;1;2018-06-10;10;6;2018
11708;INN11709;2;0;1;2;Meal Plan 1;0;Room_Type 4;35;Offline;0;0;0;75.0;1;0;2017-10-26;26;10;2017
11709;INN11710;2;0;1;4;Meal Plan 1;0;Room_Type 1;87;Online;0;0;0;82.45;1;0;2018-03-30;30;3;2018
11710;INN11711;2;0;1;2;Meal Plan 1;0;Room_Type 2;27;Online;0;0;0;77.87;0;1;2017-12-04;4;12;2017
11711;INN11712;1;0;0;4;Meal Plan 1;0;Room_Type 1;270;Offline;0;0;0;70.0;0;0;2018-04-20;20;4;2018
11712;INN11713;2;0;2;1;Meal Plan 2;0;Room_Type 1;150;Offline;0;0;0;101.0;0;0;2018-01-02;2;1;2018
11713;INN11714;2;0;0;2;Meal Plan 1;0;Room_Type 1;29;Corporate;0;0;0;85.0;0;0;2018-12-02;2;12;2018
11714;INN11715;2;0;1;0;Meal Plan 1;0;Room_Type 1;0;Complementary;1;0;6;0.0;1;0;2017-09-27;27;9;2017
11715;INN11716;3;0;2;6;Meal Plan 1;0;Room_Type 4;113;Online;0;0;0;138.55;0;1;2018-07-01;1;7;2018
11716;INN11717;2;0;1;2;Meal Plan 1;0;Room_Type 1;192;Offline;0;0;0;68.23;0;0;2018-10-31;31;10;2018
11717;INN11718;2;0;0;3;Meal Plan 1;0;Room_Type 1;304;Offline;0;0;0;89.0;0;1;2018-11-03;3;11;2018
11718;INN11719;1;0;0;3;Meal Plan 1;0;Room_Type 1;151;Offline;0;0;0;80.0;0;0;2018-01-19;19;1;2018
11719;INN11720;1;0;2;4;Meal Plan 1;0;Room_Type 4;70;Online;0;0;0;168.3;3;0;2018-09-11;11;9;2018
11720;INN11721;2;0;0;2;Meal Plan 2;0;Room_Type 1;377;Offline;0;0;0;115.0;1;1;2018-10-14;14;10;2018
11721;INN11722;2;0;0;2;Meal Plan 1;0;Room_Type 1;93;Online;0;0;0;90.9;0;1;2018-10-27;27;10;2018
11722;INN11723;1;0;0;3;Meal Plan 1;0;Room_Type 4;60;Online;0;0;0;140.4;1;0;2018-06-01;1;6;2018
11723;INN11724;2;0;1;1;Meal Plan 1;0;Room_Type 4;44;Offline;0;0;0;96.3;0;0;2018-06-18;18;6;2018
11724;INN11725;2;0;1;2;Not Selected;0;Room_Type 1;9;Online;0;0;0;78.0;0;0;2018-12-16;16;12;2018
11725;INN11726;2;0;1;2;Not Selected;0;Room_Type 1;13;Online;0;0;0;125.67;1;0;2018-04-29;29;4;2018
11726;INN11727;2;0;1;0;Meal Plan 1;1;Room_Type 1;196;Online;0;0;0;105.3;0;1;2018-08-01;1;8;2018
11727;INN11728;3;0;0;2;Meal Plan 1;0;Room_Type 1;56;Online;0;0;0;159.3;0;1;2018-05-03;3;5;2018
11728;INN11729;1;0;2;1;Meal Plan 1;0;Room_Type 1;16;Aviation;0;0;0;95.0;0;0;2018-10-08;8;10;2018
11729;INN11730;2;0;1;2;Meal Plan 1;0;Room_Type 1;87;Online;0;0;0;89.25;1;0;2017-09-18;18;9;2017
11730;INN11731;2;0;0;2;Meal Plan 1;0;Room_Type 1;58;Online;0;0;0;94.5;1;0;2017-10-09;9;10;2017
11731;INN11732;2;0;2;2;Meal Plan 1;0;Room_Type 1;6;Offline;0;0;0;68.0;0;0;2018-12-04;4;12;2018
11732;INN11733;2;1;0;3;Meal Plan 1;0;Room_Type 1;195;Online;0;0;0;121.5;1;1;2018-08-17;17;8;2018
11733;INN11734;2;0;0;4;Meal Plan 1;0;Room_Type 1;61;Online;0;0;0;92.28;0;1;2018-05-11;11;5;2018
11734;INN11735;3;0;0;4;Meal Plan 1;0;Room_Type 1;60;Online;0;0;0;96.98;2;0;2017-12-23;23;12;2017
11735;INN11736;2;0;0;1;Not Selected;0;Room_Type 1;14;Online;0;0;0;129.0;1;0;2018-09-20;20;9;2018
11736;INN11737;2;0;0;1;Meal Plan 1;0;Room_Type 1;80;Online;0;0;0;96.3;1;0;2018-06-23;23;6;2018
11737;INN11738;2;0;1;2;Meal Plan 1;0;Room_Type 4;49;Offline;0;0;0;60.0;0;0;2017-11-09;9;11;2017
11738;INN11739;2;0;1;5;Meal Plan 1;0;Room_Type 4;113;Online;0;0;0;115.74;2;0;2018-12-26;26;12;2018
11739;INN11740;2;0;0;2;Meal Plan 1;0;Room_Type 1;5;Corporate;0;0;0;110.0;1;0;2018-05-24;24;5;2018
11740;INN11741;2;0;0;2;Meal Plan 1;0;Room_Type 1;117;Online;0;0;0;105.3;2;0;2018-07-19;19;7;2018
11741;INN11742;1;0;0;1;Meal Plan 1;0;Room_Type 1;61;Online;0;0;0;80.75;1;0;2017-10-24;24;10;2017
11742;INN11743;2;0;0;1;Not Selected;0;Room_Type 1;42;Online;0;0;0;88.2;0;0;2018-03-22;22;3;2018
11743;INN11744;2;0;2;2;Meal Plan 1;0;Room_Type 1;250;Online;0;0;0;90.95;0;1;2018-10-28;28;10;2018
11744;INN11745;2;0;0;2;Meal Plan 2;0;Room_Type 1;14;Online;0;0;0;169.0;0;1;2018-07-28;28;7;2018
11745;INN11746;2;0;0;4;Meal Plan 1;0;Room_Type 1;79;Online;0;0;0;90.95;1;0;2018-04-13;13;4;2018
11746;INN11747;2;0;0;2;Meal Plan 1;0;Room_Type 1;3;Complementary;0;0;0;0.0;1;0;2018-11-25;25;11;2018
11747;INN11748;1;0;2;4;Meal Plan 1;0;Room_Type 6;33;Online;0;0;0;139.52;0;1;2018-04-24;24;4;2018
11748;INN11749;3;0;1;4;Meal Plan 2;0;Room_Type 1;197;Offline;0;0;0;160.6;0;0;2018-12-21;21;12;2018
11749;INN11750;2;0;1;1;Meal Plan 1;0;Room_Type 1;174;Offline;0;0;0;70.0;0;1;2017-10-10;10;10;2017
11750;INN11751;2;0;0;2;Meal Plan 1;1;Room_Type 4;15;Online;0;0;0;146.0;2;0;2017-12-30;30;12;2017
11751;INN11752;2;0;1;2;Meal Plan 1;0;Room_Type 1;305;Offline;0;0;0;89.0;0;1;2018-11-04;4;11;2018
11752;INN11753;2;0;1;4;Meal Plan 1;0;Room_Type 1;75;Online;0;0;0;90.95;0;1;2018-04-11;11;4;2018
11753;INN11754;1;0;0;3;Not Selected;0;Room_Type 1;63;Online;0;0;0;112.59;0;1;2018-08-03;3;8;2018
11754;INN11755;2;0;1;2;Meal Plan 1;0;Room_Type 4;13;Online;0;0;0;149.33;1;0;2018-06-03;3;6;2018
11755;INN11756;1;0;0;1;Meal Plan 1;0;Room_Type 1;5;Offline;0;0;0;65.0;0;0;2018-01-13;13;1;2018
11756;INN11757;2;0;1;1;Meal Plan 1;0;Room_Type 4;73;Online;0;0;0;131.4;1;1;2018-08-06;6;8;2018
11757;INN11758;2;0;1;2;Meal Plan 1;0;Room_Type 4;1;Online;0;0;0;122.67;0;0;2018-04-18;18;4;2018
11758;INN11759;2;0;2;5;Meal Plan 1;0;Room_Type 4;28;Online;0;0;0;74.08;0;0;2018-03-07;7;3;2018
